CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AvgOrderValue,CustomerLifetimeValue,FavoriteCategory,SatisfactionScore,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate
CUST02659,2020-11-11,57,Female,Very High,France,Mumbai,1,343.4,198.76,Clothing,3.12,No,No,No,88.6,2024-02-28
CUST02660,2020-12-03,62,Male,Low,USA,Delhi,11,131.57,2710.97,Clothing,7.24,No,No,Yes,56.2,2025-01-16
CUST02661,2023-03-11,34,Female,Very High,Canada,New York,8,78.21,622.25,Home,7.17,Yes,No,Yes,73.81,2025-02-07
CUST02662,2021-11-25,107,Other,Very High,UK,Delhi,5,40.13,150.39,Books,5.83,No,Yes,No,41.47,
CUST02663,2021-05-21,19,Prefer not to say,Medium,Australia,Toronto,,118.34,211.73,Toys,7.83,Yes,No,No,23.08,2025-03-31
CUST02664,2023-03-08,44,,Low,USA,New York,8,81.08,808.54,Beauty,2.2,No,No,Yes,23.17,2024-03-03
CUST02665,2020-11-09,33,Other,Medium,France,,3,124.58,386.61,Clothing,6.48,No,No,Yes,48.43,2025-02-22
CUST02666,2021-03-21,35,,Low,India,London,3,98.78,496.44,Toys,6.73,Yes,Yes,No,17.19,2024-01-02
CUST02667,2023-05-25,57,Prefer not to say,Low,USA,Chicago,5,153.28,844.5,Food,2.84,Yes,No,No,23.97,2024-08-08
CUST02668,2022-07-12,63,,Low,USA,New York,5,99.92,488.99,Beauty,3.77,Yes,No,No,0.94,
CUST02669,2020-01-14,33,Other,Low,India,Chicago,15,86.78,2013.54,Sports,,Yes,Yes,Yes,46.28,2024-07-10
CUST02670,2022-07-15,-1,Female,Low,Canada,Toronto,10,85.96,1139.64,Beauty,9.74,Yes,Yes,Yes,89.99,2024-02-20
CUST02671,2020-04-10,60,Female,High,France,Toronto,9,242.61,1372.11,Clothing,1.49,No,No,Yes,50.62,2024-02-21
CUST02672,2022-05-06,-1,Prefer not to say,,Germany,Delhi,6,41.11,240.41,Sports,9.22,No,No,Yes,53.39,2025-05-06
CUST02673,2021-04-10,31,,Very High,Germany,Tokyo,4,140.58,516.31,Clothing,,No,No,Yes,55.59,2024-12-25
CUST02674,2020-08-03,33,Prefer not to say,High,USA,New York,10,151.95,1011.73,Electronics,1.33,Yes,Yes,No,14.71,2024-10-22
CUST02675,2020-12-13,27,Other,High,India,New York,15,86.82,1315.21,Beauty,7.68,No,Yes,Yes,25.27,2024-04-24
CUST02676,2023-05-16,24,Other,,Germany,Chicago,13,76.57,911.78,Books,4.86,No,Yes,Yes,42.06,2024-03-26
CUST02677,2022-06-24,118,Female,High,USA,Tokyo,15,177.57,4620.98,Electronics,3.42,No,No,No,6.46,2025-01-15
CUST02678,2023-12-19,32,Female,,India,Berlin,6,89.9,428.42,,4.31,,Yes,No,23.8,2024-03-11
CUST02679,2022-11-04,37,Female,Very High,Japan,Sydney,4,159.76,728.25,Electronics,3.58,Yes,No,No,30.14,2024-07-07
CUST02680,2022-08-06,60,,Medium,Germany,New York,9,188.29,1169.2,Sports,7.79,No,No,Yes,67.82,2024-10-05
,2023-12-28,55,Other,High,USA,New York,15,219.53,4035.45,Home,7.51,No,No,No,66.95,2024-02-28
CUST02682,2023-04-07,61,,,UK,Toronto,10,192.22,2402.8,Toys,2.69,Yes,Yes,Yes,31.59,2024-12-10
CUST02683,2022-01-07,47,,High,India,Sydney,1,150.73,89.72,Beauty,5.29,No,Yes,Yes,0.41,2024-03-27
CUST02684,2022-11-27,59,Male,Very High,Canada,Paris,14,160.46,2380.34,,8.08,No,No,Yes,94.15,2024-12-25
CUST02685,2020-03-16,40,Other,Medium,Canada,Chicago,4,183.18,454.3,Home,2.7,Yes,No,Yes,27.07,2024-12-22
CUST02686,2020-10-21,40,Prefer not to say,Medium,USA,Berlin,10,113.73,1026.97,Home,7.54,Yes,Yes,Yes,3.97,2025-02-27
CUST02687,2021-06-21,30,Male,Very High,Japan,Paris,4,109.95,457.67,Toys,7.87,No,Yes,No,14.22,2025-04-29
CUST02688,2021-11-28,26,Male,,Japan,Mumbai,13,258.26,1815.2,Electronics,3.01,Yes,No,Yes,33.0,2024-07-03
CUST02689,2022-07-08,63,Other,Very High,USA,,13,15285.65,207373.37,Home,4.73,No,Yes,Yes,80.66,2025-01-15
CUST02690,2023-12-11,18,Female,Medium,UK,London,12,43.77,513.66,Beauty,8.12,No,Yes,Yes,39.54,2024-03-25
CUST02691,2023-04-10,108,Female,High,Japan,Toronto,12,121.47,2468.04,Clothing,,No,Yes,No,86.32,2024-09-28
CUST02692,2022-04-24,41,Female,High,Australia,Mumbai,11,314.56,2615.79,Beauty,2.36,No,Yes,Yes,96.59,2024-12-15
CUST02693,2020-01-30,44,Other,,Canada,Sydney,8,118.47,854.98,Toys,6.45,No,Yes,No,10.33,2024-07-12
CUST02694,2023-06-09,21,Male,High,Japan,Tokyo,13,61.13,1067.72,Clothing,9.02,No,Yes,Yes,79.1,2024-10-31
CUST02695,2023-08-20,46,Female,,France,Mumbai,10,113.59,787.97,Clothing,8.61,Yes,No,Yes,66.47,2024-04-16
CUST02696,2020-07-17,120,Male,Medium,France,Delhi,7,56.04,740.6,,8.65,No,No,No,69.88,2024-05-07
,2023-11-27,27,Female,Very High,Japan,Berlin,5,28.73,211.08,Electronics,8.37,Yes,No,Yes,90.91,2024-03-29
CUST02698,2021-07-16,51,Other,Low,France,Berlin,5,84.38,303.04,Books,3.49,Yes,Yes,Yes,21.07,2024-08-04
CUST02699,2021-02-27,29,Male,,India,Toronto,9,80.75,921.46,Clothing,6.24,Yes,Yes,Yes,97.67,2024-01-05
CUST02700,2022-03-11,60,Other,Very High,Germany,New York,4,59.1,338.5,Food,2.96,No,Yes,No,65.44,2025-04-10
CUST02701,2020-12-13,61,Female,Medium,Australia,Toronto,9,173.46,2230.51,Sports,1.8,No,Yes,No,75.39,2024-11-24
CUST02702,2022-09-15,62,Prefer not to say,,UK,Chicago,6,98.65,387.54,Toys,9.89,No,Yes,No,35.72,2024-02-23
CUST02703,2023-07-04,35,Female,Medium,Canada,Tokyo,10,48.83,830.61,Clothing,1.3,Yes,Yes,Yes,66.41,2025-01-10
CUST02704,2023-01-16,37,Other,,USA,Chicago,11,141.55,2130.75,Toys,7.38,No,No,Yes,41.77,2025-01-03
CUST02705,2022-12-30,-1,Female,Low,Australia,,7,199.5,1923.46,Food,2.09,Yes,No,No,44.64,2024-07-03
CUST02706,2022-06-25,37,Female,Low,Germany,Toronto,2,37.03,52.05,Home,6.03,Yes,No,Yes,74.19,2024-08-27
CUST02707,2021-05-26,105,Other,Low,Germany,Sydney,7,9.53,85.82,Food,9.77,No,Yes,No,90.89,2024-04-18
CUST02708,2020-07-30,31,Prefer not to say,High,Canada,Chicago,7,93.97,720.86,Sports,1.05,Yes,Yes,No,12.41,2024-07-28
,2022-01-16,20,Other,Very High,France,London,12,113.4,1497.76,Beauty,2.36,Yes,Yes,No,8.16,2025-02-14
CUST02710,2024-02-04,51,Prefer not to say,Very High,Japan,Chicago,7,186.29,1930.72,,3.29,No,Yes,No,76.1,
CUST02711,2022-08-22,64,Prefer not to say,Very High,USA,Tokyo,6,11.15,52.45,Books,7.81,Yes,Yes,Yes,95.7,2024-05-31
CUST02712,2022-12-12,53,Male,,France,Sydney,8,57.88,243.89,Toys,7.6,No,Yes,No,2.94,2025-03-06
CUST02713,2022-12-31,26,Male,Medium,UK,Berlin,7,67.0,804.6,Electronics,2.57,No,No,Yes,87.59,2024-06-22
CUST02714,2022-04-19,30,,Low,Japan,Mumbai,11,18.65,401.68,Beauty,4.93,No,No,No,53.68,2024-10-10
CUST02715,2021-10-23,115,Female,Low,Canada,Berlin,15,104.52,1855.4,Books,6.37,Yes,No,No,79.29,2025-04-14
CUST02716,2020-11-23,29,Other,High,India,Chicago,9,29.23,523.45,Electronics,1.5,Yes,Yes,Yes,3.01,2024-10-17
CUST02717,2023-02-22,33,Other,Low,Germany,Toronto,8,167.99,2560.14,Food,,Yes,No,Yes,17.14,2024-07-23
CUST02718,2023-04-22,31,,Very High,Japan,Sydney,10,43980.31,400966.41,Books,2.77,Yes,Yes,Yes,21.84,2025-04-01
CUST02719,2022-11-18,26,Prefer not to say,Very High,UK,Toronto,10,42.44,420.74,Food,2.35,Yes,Yes,No,30.79,2024-11-03
CUST02720,2022-11-19,39,Prefer not to say,Medium,Japan,Toronto,9,172.39,3013.76,Toys,1.36,Yes,Yes,Yes,40.28,2024-02-12
CUST02721,2020-03-10,25,Other,Medium,India,New York,4,159.55,804.42,Food,6.16,Yes,Yes,Yes,54.18,2024-12-09
CUST02722,2021-10-24,58,,Low,UK,London,14,199.44,4737.9,Home,8.83,No,Yes,No,78.59,2024-03-01
CUST02723,2023-08-18,52,Prefer not to say,Low,Australia,,1,175.8,,Toys,8.61,No,Yes,No,2.03,2024-12-02
CUST02724,2020-03-10,43,Female,Very High,Japan,Tokyo,3,72.75,251.66,Home,5.89,No,Yes,Yes,50.7,2024-08-14
CUST02725,2020-05-15,26,Other,Very High,Australia,Paris,5,9.88,85.05,Toys,9.15,Yes,Yes,Yes,38.56,2024-04-03
CUST02726,2020-07-06,44,Male,High,Japan,,15,76.44,967.71,Sports,1.52,No,No,Yes,18.9,2024-06-07
CUST02727,2020-10-22,41,,,India,Paris,13,22.53,341.4,Beauty,8.63,Yes,Yes,No,61.81,2024-10-06
CUST02728,2022-12-05,58,Female,,France,Mumbai,6,163.6,1667.23,Books,7.6,Yes,Yes,Yes,25.94,2025-02-28
CUST02729,2023-08-14,36,Female,Medium,UK,Sydney,6,178.09,976.86,Books,9.9,Yes,Yes,No,2.97,2024-10-12
CUST02730,2023-05-07,64,Male,,India,Paris,15,46.71,1125.75,,4.37,Yes,No,Yes,47.74,2024-05-26
CUST02731,2021-08-12,110,Male,Very High,Japan,Toronto,8,12.52,158.02,Electronics,,Yes,No,Yes,64.55,2024-10-20
CUST02732,2020-10-31,32,Prefer not to say,Low,India,Delhi,7,463.25,4061.95,,7.36,No,No,No,19.71,2025-02-03
CUST02733,2021-03-02,38,Male,Low,UK,Delhi,,25.18,22.65,Clothing,4.19,Yes,Yes,Yes,86.41,2024-07-08
CUST02734,2020-03-30,18,,,Australia,Toronto,6,142.37,547.41,Electronics,,No,No,Yes,88.76,2024-07-19
,2023-01-02,23,Prefer not to say,High,Japan,New York,5,146.7,1393.02,Food,3.06,Yes,Yes,No,28.9,2024-06-15
CUST02736,2022-08-09,22,Other,Medium,Australia,Toronto,14,26.49,580.51,Beauty,3.49,No,No,Yes,62.81,2025-03-06
CUST02737,2021-09-07,31,Female,High,USA,Sydney,2,95.62,299.77,Toys,6.62,Yes,No,No,0.69,2024-10-15
CUST02738,2021-01-31,59,Male,,France,Toronto,7,128.03,510.0,Food,1.83,No,No,Yes,56.37,2025-02-08
CUST02739,2020-09-23,52,Prefer not to say,High,USA,Chicago,4,69.9,419.87,Home,1.19,Yes,No,No,18.42,2024-11-23
CUST02740,2020-09-15,47,Prefer not to say,High,Canada,,7,97.64,1194.05,Toys,1.48,Yes,No,Yes,50.04,2025-01-31
CUST02741,2022-08-03,48,Other,,Japan,New York,3,40.14,155.57,Toys,8.47,No,No,Yes,61.89,2024-08-11
CUST02742,2022-12-07,37,Male,,France,Toronto,1,107.73,80.01,Toys,7.22,Yes,No,No,62.51,2024-08-31
CUST02743,2022-04-07,47,Female,,UK,Toronto,6,70.54,440.79,Home,2.8,No,Yes,Yes,57.65,2024-02-24
CUST02744,2022-01-13,111,Other,High,Germany,Chicago,7,122.77,1647.81,Toys,7.71,No,No,Yes,77.69,2025-03-19
CUST02745,2021-09-06,120,Other,,Canada,Berlin,13,114.91,2238.18,Electronics,3.67,No,Yes,Yes,42.91,2025-05-09
CUST02746,2023-09-05,51,Other,Medium,Canada,Tokyo,2,88.54,248.5,Sports,9.1,No,Yes,No,97.99,2024-08-14
CUST02747,2020-02-28,60,Female,Low,India,Mumbai,15,16.01,310.05,Clothing,4.97,No,No,Yes,34.29,2024-06-01
CUST02748,2020-01-01,59,Male,,USA,New York,11,188.24,3997.33,Electronics,8.5,Yes,Yes,Yes,16.32,2024-07-28
CUST02749,2022-04-27,35,Other,Very High,Japan,Tokyo,12,137.65,2925.45,Electronics,9.63,No,Yes,Yes,41.35,2024-12-14
CUST02750,2021-12-04,27,Other,Very High,India,Chicago,14,166.08,2746.31,Sports,6.75,No,Yes,Yes,32.56,2024-06-05
CUST02751,2022-11-25,58,Other,Very High,India,Delhi,7,53.44,740.53,Toys,7.9,No,Yes,No,2.95,2024-05-31
CUST02752,2022-07-21,36,Male,Low,France,Berlin,10,56.09,868.94,Home,3.96,No,Yes,Yes,66.06,2024-12-31
CUST02753,2023-03-20,28,Other,Medium,Australia,Sydney,1,35.29,50.66,Beauty,3.52,Yes,No,Yes,51.84,2024-11-26
CUST02754,2021-09-19,0,Male,,Germany,Paris,3,71.09,179.83,Beauty,8.35,Yes,Yes,No,54.56,2024-10-30
CUST02755,2021-08-26,57,Prefer not to say,Low,France,Sydney,4,173.1,628.19,Food,,No,No,No,98.78,2024-09-11
CUST02756,2023-02-19,40,,,France,New York,9,13.85,82.7,Books,6.62,No,Yes,No,48.54,2025-02-06
CUST02757,2022-02-07,39,,High,India,Tokyo,8,145.26,1293.36,Electronics,7.23,Yes,Yes,No,46.26,2024-09-26
CUST02758,2020-06-22,19,Male,Low,Germany,,6,172.22,1235.54,Toys,3.51,No,Yes,No,98.62,2024-01-22
CUST02759,2023-05-29,64,Other,High,UK,Mumbai,7,95.79,1196.29,,2.05,No,Yes,Yes,13.11,2024-07-25
,2023-05-28,52,,High,Japan,Delhi,4,42.73,190.04,Electronics,2.44,Yes,No,No,21.14,2024-03-06
CUST02761,2022-09-28,34,Female,High,UK,New York,6,60.8,375.57,Home,9.56,Yes,Yes,No,37.3,2025-03-28
CUST02762,2022-02-25,-4,Prefer not to say,Low,France,Sydney,2,111.1,422.07,Electronics,1.61,Yes,Yes,Yes,93.12,2024-09-15
CUST02763,2024-01-06,61,Other,High,India,London,7,133.59,1607.73,Electronics,9.36,No,Yes,Yes,3.76,2024-04-28
CUST02764,2022-01-29,57,Female,Medium,Germany,Chicago,9,22.29,392.6,,2.8,Yes,Yes,No,35.34,2025-05-09
CUST02765,2023-05-05,113,Other,Very High,Australia,Sydney,11,57.02,785.23,Electronics,4.28,Yes,Yes,No,57.11,2024-12-19
CUST02766,2022-02-04,110,Other,Medium,Japan,Sydney,3,381.26,1783.01,Books,6.83,No,Yes,No,42.41,2024-11-21
CUST02767,2023-10-02,31,Other,Medium,USA,Chicago,7,21.6,265.26,Electronics,5.66,No,No,Yes,70.29,2024-10-08
CUST02768,2023-03-31,40,Prefer not to say,,India,London,9,109.49,1661.94,Beauty,7.99,Yes,No,No,23.61,2024-10-03
CUST02769,2021-06-16,18,,Low,UK,London,12,7.75,97.51,Toys,6.68,Yes,Yes,No,34.1,2024-11-27
CUST02770,2023-05-19,32,,Low,UK,Mumbai,8,118.6,1088.13,Clothing,,Yes,No,Yes,20.29,
CUST02771,2020-07-20,117,Other,Low,Germany,New York,12,25.46,310.96,Food,5.31,Yes,No,No,5.91,2025-02-17
CUST02772,2020-12-30,39,Female,High,Australia,Delhi,3,150.71,738.98,Books,4.13,Yes,No,Yes,66.99,
CUST02773,2020-09-12,20,Female,Very High,USA,Berlin,5,73.73,594.41,Beauty,8.33,No,No,No,90.28,2024-09-03
CUST02774,2023-11-01,38,Female,Very High,USA,Chicago,12,70.7,1041.18,Sports,2.01,No,No,No,8.08,2024-06-29
,2021-04-08,30,Male,Medium,Japan,Delhi,13,36.04,464.98,Beauty,4.42,Yes,No,Yes,18.45,2024-08-11
CUST02776,2023-04-16,62,Other,Medium,Japan,Sydney,5,8834.31,78830.84,Toys,3.41,Yes,Yes,Yes,5.24,2024-04-03
CUST02777,2021-04-18,27,,,UK,Paris,,190.45,249.92,Clothing,5.07,Yes,No,No,40.6,2024-10-02
CUST02778,2023-09-04,32,Prefer not to say,Low,Japan,Toronto,3,105.46,435.02,Food,5.93,Yes,Yes,Yes,,2024-06-07
CUST02779,2021-10-20,43,,,France,Chicago,14,66.88,1753.8,Clothing,8.98,Yes,Yes,Yes,49.21,2025-04-18
CUST02780,2020-01-14,31,Prefer not to say,Low,Canada,London,10,50.43,263.88,Books,3.65,No,Yes,Yes,42.9,2024-10-08
CUST02781,2022-01-26,59,Male,Low,Australia,Delhi,7,116.0,1201.62,Electronics,8.52,No,Yes,Yes,67.55,2025-04-02
CUST02782,2024-02-09,114,Female,,USA,Berlin,5,35.99,339.53,Food,8.23,No,Yes,Yes,86.52,2024-05-20
CUST02783,2023-10-15,32,Male,Low,UK,New York,5,488.33,3225.12,Home,5.21,Yes,Yes,Yes,48.38,2025-01-14
CUST02784,2022-08-15,29,Male,,Australia,New York,11,160.01,2628.58,Toys,1.17,No,No,Yes,27.47,2024-11-01
CUST02785,2022-02-01,40,,,UK,New York,14,13.15,202.65,Beauty,3.36,Yes,Yes,No,68.42,2024-08-02
CUST02786,2023-06-27,60,Other,Very High,Australia,New York,6,79.66,953.44,Books,9.65,No,Yes,Yes,,2024-07-04
CUST02787,2022-10-23,56,Female,,Canada,London,3,192.78,839.56,Toys,9.72,Yes,No,Yes,41.39,2024-08-11
CUST02788,2021-04-02,46,Prefer not to say,Low,France,New York,11,95.81,1134.95,Home,1.79,No,No,No,16.46,2024-08-18
CUST02789,2020-09-26,58,Prefer not to say,,Japan,Paris,8,36.38,580.75,Toys,7.72,Yes,No,No,57.44,2024-07-11
CUST02790,2022-08-02,56,Male,,France,New York,3,185.5,370.87,Electronics,3.93,No,No,Yes,97.45,2024-01-01
CUST02791,2020-03-09,54,Female,Low,Canada,,15,184.22,2164.92,,7.58,Yes,No,Yes,56.48,2024-04-23
CUST02792,2020-04-16,-4,,High,UK,Tokyo,,31.9,30.46,Electronics,,Yes,No,No,60.91,2025-05-09
CUST02793,2020-02-01,29,Other,High,USA,Chicago,14,38.13,965.71,Food,8.38,Yes,No,Yes,18.93,2024-05-28
CUST02794,2022-06-28,22,Female,Very High,Japan,New York,14,72.11,519.05,Beauty,9.68,Yes,No,Yes,53.18,2025-05-12
CUST02795,2020-04-11,38,Other,High,France,Chicago,5,168.71,1606.98,Books,2.64,Yes,No,Yes,19.24,2024-05-14
CUST02796,2021-11-13,18,Other,High,UK,New York,7,44.34,595.92,Toys,3.24,No,No,Yes,66.4,2024-05-28
CUST02797,2020-02-19,28,Female,Low,UK,Toronto,9,398.64,4362.42,Electronics,5.4,No,Yes,Yes,98.95,2024-04-03
CUST02798,2020-04-30,60,Male,Medium,USA,Mumbai,1,190.3,127.22,Electronics,9.63,No,Yes,No,29.03,2024-10-24
CUST02799,2022-05-21,21,Male,Very High,UK,London,15,76.48,658.59,Clothing,3.72,Yes,Yes,No,19.93,2024-09-23
CUST02800,2020-05-08,51,Prefer not to say,High,Japan,Delhi,3,34.36,114.16,Books,5.6,Yes,Yes,Yes,29.19,2024-02-20
CUST02801,2020-05-18,21,,Very High,USA,Paris,5,7.15,66.44,Beauty,,Yes,No,No,20.48,2024-09-12
CUST02802,2021-12-30,53,Male,Medium,Japan,Chicago,2,133.33,360.18,Electronics,5.18,Yes,No,No,14.95,2024-07-17
CUST02803,2023-08-20,51,Male,Very High,UK,London,13,171.76,2094.33,Clothing,9.75,No,Yes,Yes,87.71,2025-04-18
CUST02804,2021-11-17,35,Prefer not to say,Medium,UK,London,1,172.96,309.19,Books,8.55,Yes,No,No,41.88,
CUST02805,2022-10-06,55,,,Canada,London,8,113.02,1323.72,Beauty,7.96,Yes,No,No,35.62,2025-01-05
CUST02806,2023-02-14,33,Male,High,Germany,Sydney,2,101.3,121.57,Beauty,9.79,No,Yes,Yes,18.54,2024-07-29
CUST02807,2023-04-18,67,Other,High,France,Sydney,6,330.75,,Sports,9.08,No,Yes,Yes,48.46,2025-04-09
CUST02808,2021-09-15,52,Prefer not to say,Low,Australia,,6,14.55,164.0,Home,,No,No,No,97.73,2024-08-26
CUST02809,2020-05-04,47,Male,Medium,India,Delhi,3,189.09,451.94,Toys,1.08,No,Yes,No,71.22,2024-08-07
CUST02810,2020-05-05,58,Other,High,India,Tokyo,12,16.48,288.11,Toys,7.96,No,Yes,Yes,,
CUST02811,2020-03-01,40,Female,Low,UK,New York,10,109.27,1444.41,Home,3.61,No,No,No,91.15,2024-02-03
CUST02812,2020-11-03,56,Male,Very High,USA,London,8,118.91,1522.68,Electronics,,Yes,Yes,Yes,11.34,2024-06-29
CUST02813,2023-12-05,33,,,India,Mumbai,,175.4,267.72,Books,2.78,,Yes,No,23.53,2024-12-23
CUST02814,2020-09-08,28,Female,Medium,USA,Delhi,6,16197.36,103533.94,Toys,3.52,Yes,No,No,80.31,2024-04-11
,2020-02-25,56,Male,Medium,France,Sydney,15,195.31,3910.04,Sports,3.43,No,No,Yes,48.53,2024-01-06
CUST02816,2021-01-30,40,Other,Low,Japan,Mumbai,2,22.34,43.69,Toys,9.67,Yes,Yes,Yes,74.44,2024-07-07
CUST02817,2021-01-29,27,Prefer not to say,Very High,USA,Sydney,14,133.69,,Sports,3.4,No,No,Yes,84.91,2025-05-02
CUST02818,2022-10-25,27,Prefer not to say,,USA,Mumbai,3,126.3,534.96,Toys,7.81,Yes,No,Yes,81.97,
CUST02819,2022-09-23,118,Other,Medium,Germany,Tokyo,11,16245.81,104432.78,Sports,7.44,Yes,Yes,No,26.25,2025-01-12
CUST02820,2022-07-18,55,,Low,Japan,Toronto,3,35.49,100.68,Electronics,2.41,No,No,Yes,4.57,2024-04-23
CUST02821,2020-06-26,57,Prefer not to say,High,USA,Delhi,1,5.29,4.92,Home,9.53,Yes,Yes,Yes,58.05,2024-02-15
CUST02822,2023-11-18,33,,,Australia,Tokyo,10,81.56,690.93,Electronics,,Yes,No,Yes,76.77,2025-05-10
CUST02823,2021-12-28,59,Male,,France,Tokyo,9,93.11,1342.09,Beauty,1.16,No,No,No,29.48,2025-04-23
CUST02824,2023-03-18,63,Male,Low,Germany,Chicago,8,94.86,1396.61,Books,9.75,No,No,No,39.0,2024-05-12
CUST02825,2022-08-29,47,,Medium,UK,Tokyo,4,147.64,609.93,Sports,6.69,,No,No,30.92,2024-05-26
CUST02826,2024-01-21,23,Prefer not to say,Very High,Australia,Delhi,13,126.62,3005.08,Sports,,Yes,No,No,82.63,2024-04-18
CUST02827,2020-11-19,19,Female,,Australia,Tokyo,10,69.71,458.36,Home,2.27,Yes,Yes,No,39.81,2024-09-03
CUST02828,2020-09-13,21,Other,High,India,Chicago,14,165.48,3519.23,Sports,6.52,Yes,Yes,Yes,18.16,2025-03-27
CUST02829,2023-03-25,63,Prefer not to say,Very High,Japan,Toronto,12,159.9,1943.65,Food,,Yes,No,No,11.75,2024-09-02
CUST02830,2023-11-12,43,Prefer not to say,,Germany,Chicago,2,182.31,350.88,Home,5.43,Yes,No,No,42.92,2025-02-19
CUST02831,2023-10-24,63,Male,,USA,Chicago,,17.93,34.76,Electronics,3.33,No,No,No,34.71,2024-03-28
CUST02832,2020-06-10,65,Prefer not to say,,USA,New York,10,231.42,4247.76,Electronics,8.19,Yes,Yes,No,61.65,2024-12-12
CUST02833,2022-06-24,39,Female,,India,Mumbai,10,38.05,204.43,Food,8.51,Yes,Yes,No,77.43,2024-07-27
CUST02834,2022-11-16,106,Male,Low,Australia,Tokyo,9,27.56,,Toys,7.16,,Yes,Yes,11.14,2024-02-20
CUST02835,2023-02-04,20,Male,Low,Australia,Tokyo,,198.74,200.78,Electronics,8.86,No,Yes,Yes,87.56,2024-08-16
CUST02836,2023-02-05,51,Prefer not to say,,Germany,Paris,3,124.22,684.1,Sports,5.23,No,No,Yes,92.55,
CUST02837,2020-10-22,19,Other,Low,France,Sydney,11,47.61,283.27,Toys,1.3,No,No,Yes,87.25,2024-08-12
CUST02838,2020-06-13,44,,,France,Mumbai,4,167.63,1035.05,,7.41,No,No,No,24.94,2024-01-06
CUST02839,2021-04-02,52,Male,Very High,Germany,Chicago,1,8.97,17.28,Beauty,8.16,Yes,No,Yes,31.82,2025-02-03
CUST02840,2022-03-03,28,Prefer not to say,Medium,Australia,Chicago,5,107.47,932.78,Beauty,9.6,Yes,No,Yes,8.24,2025-02-04
CUST02841,2021-11-25,27,Other,,Australia,Sydney,3,81.23,414.07,,4.53,No,No,Yes,50.36,2024-10-08
CUST02842,2021-12-08,33,Prefer not to say,Medium,UK,London,7,119.81,1583.66,Electronics,4.69,Yes,No,Yes,62.92,2025-01-15
CUST02843,2020-12-11,24,Female,High,Japan,Paris,4,163.37,823.07,Home,4.68,Yes,Yes,Yes,4.62,2024-07-10
CUST02844,2022-08-14,53,Male,Medium,France,London,2,20.32,,Books,1.55,Yes,No,Yes,11.04,2025-02-28
CUST02845,2022-09-22,44,Male,High,Japan,New York,2,155.48,202.56,Beauty,3.83,No,Yes,Yes,75.32,2024-03-05
CUST02846,2021-10-08,40,Other,Medium,Japan,New York,11,42936.04,358394.24,Home,4.59,Yes,No,No,35.3,2025-01-01
CUST02847,2021-10-10,45,Female,High,Australia,Sydney,1,138.38,165.0,Toys,7.98,No,No,Yes,13.68,2024-11-15
,2020-03-25,21,,High,Germany,Mumbai,,50.56,33.31,Electronics,8.17,No,Yes,Yes,55.23,2024-10-30
CUST02849,2022-05-03,48,Female,High,India,Berlin,13,40.66,275.68,Toys,,Yes,No,Yes,89.29,2025-01-10
CUST02850,2024-01-23,60,Prefer not to say,,Japan,Mumbai,1,7.77,8.08,Electronics,4.69,Yes,No,Yes,55.54,2024-05-11
,2021-09-17,45,Other,Very High,Germany,Chicago,3,12.5,33.19,Food,7.27,No,No,Yes,6.19,2025-05-05
CUST02852,2022-06-02,50,,Medium,France,New York,7,115.31,527.82,Electronics,1.13,Yes,No,No,99.45,2025-04-19
CUST02853,2020-09-10,46,,,USA,Berlin,15,120.51,2707.83,Clothing,7.32,Yes,Yes,No,,2024-05-25
CUST02854,2021-10-23,-1,Other,Low,USA,Delhi,,80.73,132.9,Beauty,9.97,No,Yes,No,87.15,2024-01-04
CUST02855,2023-12-19,25,Female,Very High,India,Berlin,3,132.59,493.83,Clothing,4.1,No,Yes,No,69.0,2025-02-12
CUST02856,2022-10-21,,Prefer not to say,Very High,Canada,Chicago,11,164.04,1234.57,Toys,1.84,Yes,No,Yes,97.92,2025-01-27
CUST02857,2022-05-19,114,,Very High,Canada,Delhi,14,197.35,5225.59,Electronics,7.87,No,No,Yes,56.56,2024-09-03
CUST02858,2023-02-03,24,Male,Medium,India,Mumbai,8,173.22,718.4,Food,6.51,,Yes,No,37.7,2024-12-27
CUST02859,2021-04-18,19,Female,Medium,Germany,Berlin,5,77.85,641.16,Sports,6.64,Yes,Yes,No,71.17,2024-11-23
CUST02860,2023-12-10,41,Male,High,Japan,Toronto,,17.08,15.36,Sports,7.58,Yes,No,No,45.58,2024-06-17
CUST02861,2023-05-05,20,Male,High,Germany,Delhi,4,89.66,664.02,Books,1.81,No,Yes,No,24.35,2025-04-16
CUST02862,2022-12-28,64,Prefer not to say,,Germany,Sydney,7,20.06,143.06,Clothing,2.35,Yes,No,Yes,19.69,2024-09-18
CUST02863,2021-07-16,57,,Very High,USA,New York,5,32.61,247.3,Clothing,8.22,Yes,No,No,87.66,2025-03-02
CUST02864,2022-08-11,51,Prefer not to say,,USA,Paris,7,75.69,271.33,Toys,5.68,Yes,Yes,No,14.73,
CUST02865,2022-01-09,56,Male,Medium,Canada,Paris,11,120.65,1201.13,Books,9.11,No,Yes,No,81.82,2024-01-19
CUST02866,2023-03-25,43,Prefer not to say,Medium,Canada,London,13,74.1,861.56,Electronics,2.99,Yes,Yes,No,29.5,2024-12-24
