CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AOV,CLV,FavoriteCategory,Satisfaction,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate,EstRevenue,DaysSinceRegistration,ValueSegment
CUST00626,2021-07-24,49,Female,High,India,Toronto,1,140.92,158.48,Food,5.36,Yes,Yes,No,57.32,2024-01-22,140.92,1807,Low
CUST00627,2024-02-02,43,Prefer not to say,Unknown,UK,Mumbai,7,199.08,1998.12,Toys,5.91,Yes,No,No,50.67,2024-12-18,1393.56,884,High
CUST00628,2020-07-03,55,Other,High,USA,Delhi,10,16.42,171.09,Toys,1.4,No,Yes,No,6.19,2024-10-02,164.2,2193,Low
CUST00629,2023-02-11,31,Prefer not to say,High,Germany,London,10,77.62,445.33,Sports,3.69,No,Yes,Yes,37.63,2025-03-18,776.2,1240,Medium
CUST00630,2023-02-14,45,Prefer not to say,Very High,USA,Toronto,1,186.62,230.48,Electronics,8.04,No,Yes,Yes,80.53,,186.62,1237,Low
CUST00631,2022-01-26,43,Prefer not to say,Medium,UK,Sydney,1,128.36,242.35,Unknown,4.83,Yes,Yes,Yes,96.33,2024-08-07,128.36,1621,Low
CUST00632,2022-09-06,48,Other,Very High,UK,Delhi,1,39.49,41.81,Sports,5.65,Yes,Yes,Yes,58.88,2024-09-03,39.49,1398,Low
CUST00633,2023-02-18,23,Female,Unknown,Australia,New York,5,198.87,741.95,Clothing,2.0,Yes,No,Yes,88.45,2024-08-08,994.35,1233,Medium
CUST00634,2023-04-20,52,Male,Very High,Australia,London,5,91.54,705.81,Beauty,4.26,No,Yes,Yes,42.92,2024-07-07,457.7,1172,Medium
CUST00635,2022-08-14,27,Female,Low,India,Berlin,12,146.31,2802.93,Clothing,9.11,Yes,Yes,No,67.85,2024-03-27,1755.72,1421,High
CUST00636,2023-02-10,61,Female,Low,France,New York,1,18.12,31.53,Home,5.55,Yes,No,Yes,89.38,2024-04-27,18.12,1241,Low
CUST00637,2020-01-25,62,Male,Unknown,India,Toronto,9,181.48,1238.67,Beauty,4.85,Yes,No,Yes,61.95,2025-02-05,1633.32,2353,High
CUST00638,2020-02-01,59,Other,Medium,India,Paris,9,175.46,2134.76,Books,7.88,No,No,No,13.28,2024-05-20,1579.14,2346,High
CUST00639,2023-10-26,42,Female,Low,India,Delhi,7,39.13,365.7,Food,3.12,Yes,Yes,Yes,65.95,2024-07-19,273.91,983,Medium
CUST00640,2020-11-17,54,Unknown,Unknown,Germany,Mumbai,8,41.1,7278.16,Toys,4.41,Yes,No,No,54.77,2024-04-06,,2056,Low
CUST00641,2020-07-09,64,Female,Unknown,Japan,Berlin,2,152.25,509.9,Books,3.78,No,Yes,Yes,49.66,2024-01-09,304.5,2187,Medium
CUST00642,2022-04-07,41,Unknown,Very High,France,Sydney,8,90.0,101.98,Electronics,4.54,Yes,Yes,Yes,0.16,2024-06-14,,1550,Low
CUST00643,2023-06-11,55,Other,Unknown,France,Unknown,6,153.24,865.47,Toys,6.46,Yes,No,Yes,99.5,2024-09-05,919.44,1120,Medium
CUST00644,2020-05-28,41,Unknown,Very High,UK,Mumbai,15,140.18,7278.16,Toys,7.88,Yes,No,Yes,7.87,2025-01-24,2102.7,2229,Low
CUST00645,2023-03-16,26,Male,Very High,Australia,Sydney,2,94.1,133.05,Books,1.87,Yes,No,Yes,59.22,2024-08-11,188.2,1207,Low
CUST00646,2020-11-29,48,Other,Unknown,India,Tokyo,6,30.72,173.35,Electronics,8.02,Yes,Yes,No,0.01,2025-04-25,184.32,2044,Low
CUST00647,2020-05-09,32,Other,Very High,Japan,Paris,14,170.29,1774.77,Beauty,8.97,Yes,Yes,No,94.53,2024-04-03,2384.06,2248,High
CUST00648,2021-06-20,33,Male,Medium,Canada,Chicago,13,6.22,154.8,Electronics,6.17,Yes,No,Yes,65.69,2024-08-06,80.86,1841,Low
CUST00649,2020-03-30,32,Prefer not to say,Low,UK,New York,13,114.22,971714.43,Clothing,6.17,No,No,Yes,14.08,2024-08-27,626511.73,2288,High
CUST00650,2023-02-11,44,Other,Medium,Japan,Paris,7,22.18,293.22,Home,8.3,Yes,Yes,No,15.37,2024-12-05,155.26,1240,Low
CUST00651,2021-03-30,22,Prefer not to say,High,Germany,Sydney,9,165.65,1686.17,Sports,4.92,No,Yes,Yes,99.65,2025-04-21,1490.85,1923,High
CUST00652,2021-02-03,29,Other,Medium,Canada,Tokyo,3,69.52,394.29,Toys,6.58,No,No,Yes,18.28,2024-10-31,208.56,1978,Medium
CUST00653,2021-11-13,41,Other,Low,India,Mumbai,2,103.96,318.12,Sports,5.01,Yes,Yes,Yes,62.1,2024-06-10,207.92,1695,Medium
CUST00654,2021-07-02,23,Female,Low,India,London,6,180.52,558.74,Electronics,2.0,Yes,No,No,89.06,2024-08-12,1083.12,1829,Medium
CUST00655,2022-10-05,46,Female,Medium,France,New York,12,136.44,2455.33,Electronics,5.55,Yes,No,Yes,89.73,2024-05-22,1637.28,1369,High
CUST00656,2020-03-05,41,Male,Low,Japan,Mumbai,11,125.0,1428.3,Home,7.17,Yes,No,No,5.93,2024-10-18,1375.0,2313,High
CUST00657,2020-01-27,43,Unknown,Very High,USA,Toronto,8,156.77,1569.49,Books,9.61,No,No,No,2.05,2024-08-22,1254.16,2351,High
CUST00658,2020-11-17,18,Female,Medium,Australia,Mumbai,7,30.35,252.62,Electronics,6.95,Yes,Yes,Yes,85.6,2025-01-12,212.45,2056,Low
CUST00659,2023-03-16,44,Male,High,Germany,Unknown,9,85.73,7278.16,Clothing,4.53,Yes,Yes,No,33.45,2025-04-11,771.57,1207,Low
CUST00660,2023-02-26,52,Prefer not to say,High,UK,Delhi,13,37.66,421.24,Books,8.96,No,No,Yes,46.19,2024-01-13,489.58,1225,Medium
CUST00661,2020-09-15,46,Male,Low,Australia,Berlin,9,41.86,554.02,Books,9.16,Yes,No,Yes,56.55,2025-01-30,376.74,2119,Medium
CUST00662,2022-06-13,41,Other,Unknown,India,Sydney,8,96.74,1032.42,Unknown,9.93,Yes,No,Yes,97.91,2024-03-20,773.92,1483,High
CUST00663,2023-04-06,29,Unknown,High,Australia,Tokyo,11,105.21,860.77,Unknown,6.54,Yes,Yes,Yes,8.87,2024-05-22,1157.31,1186,Medium
CUST00664,2024-02-06,65,Unknown,Low,India,Sydney,12,6.99,43.58,Unknown,1.46,Yes,Yes,Yes,43.89,2025-04-21,83.88,880,Low
CUST00665,2020-07-30,63,Female,Low,UK,Toronto,1,114.22,77610.44,Food,4.2,Yes,Yes,Yes,68.38,2024-11-02,49343.17,2166,High
CUST00666,2023-10-30,41,Other,Very High,USA,London,9,189.1,3315.37,Sports,4.48,Yes,Yes,Yes,1.4,,1701.9,979,High
CUST00667,2022-01-24,44,Prefer not to say,Medium,Canada,Mumbai,13,75.53,1614.82,Electronics,4.88,No,Yes,Yes,34.38,2024-11-05,981.89,1623,High
CUST00668,2022-07-18,28,Prefer not to say,Medium,Canada,Mumbai,3,158.24,763.48,Beauty,2.36,Yes,No,Yes,93.03,2024-05-02,474.72,1448,Medium
CUST00669,2023-12-27,56,Unknown,Very High,Japan,Chicago,4,145.43,693.06,Beauty,4.28,Yes,No,Yes,3.47,2024-02-09,581.72,921,Medium
CUST00670,2022-01-19,51,Prefer not to say,Very High,USA,Tokyo,8,81.13,810.7,Toys,9.05,No,No,Yes,23.99,2024-08-29,649.04,1628,Medium
CUST00671,2021-07-08,64,Unknown,Unknown,Canada,Mumbai,15,20.42,399.18,Beauty,9.43,No,Yes,No,39.91,2025-02-06,306.3,1823,Medium
CUST00672,2023-03-25,37,Prefer not to say,Medium,India,Berlin,8,58.86,81.39,Books,9.4,No,Yes,Yes,15.74,2024-02-29,,1198,Low
CUST00673,2021-10-10,41,Unknown,Very High,Germany,Paris,15,8.52,87.28,Beauty,2.28,No,No,Yes,55.7,2024-04-17,127.8,1729,Low
CUST00674,2023-09-09,29,Prefer not to say,Unknown,France,Paris,8,130.35,224.7,Unknown,8.17,Yes,Yes,No,13.21,2024-12-15,,1030,Low
CUST00675,2021-01-20,18,Male,High,USA,New York,11,163.98,1072.03,Beauty,5.67,Yes,Yes,Yes,68.24,2024-02-03,1803.78,1992,High
CUST00676,2021-10-16,30,Male,Very High,USA,Berlin,12,155.0,3179.08,Food,9.18,Yes,No,No,15.42,2024-03-31,1860.0,1723,High
CUST00677,2020-02-24,29,Unknown,Very High,Germany,Sydney,6,172.66,748.52,Food,6.54,Yes,Yes,No,47.37,2025-04-02,1035.96,2323,Medium
CUST00678,2021-03-30,32,Female,Medium,Canada,Chicago,1,22.87,13.0,Food,2.09,Yes,Yes,No,49.66,,22.87,1923,Low
CUST00679,2022-03-22,59,Unknown,Medium,UK,Paris,14,184.99,2298.26,Home,7.78,Yes,Yes,Yes,16.14,2024-01-09,2589.86,1566,High
CUST00680,2023-05-29,27,Other,Unknown,UK,London,6,78.52,937.33,Electronics,3.18,No,Yes,Yes,11.47,,471.12,1133,Medium
CUST00681,2022-10-04,33,Male,Very High,Australia,Chicago,13,114.53,904.66,Books,1.52,No,Yes,No,38.61,2024-05-21,1488.89,1370,Medium
CUST00682,2020-04-02,34,Unknown,Low,UK,Mumbai,7,137.5,1453.23,Sports,5.55,Yes,No,Yes,45.09,2025-02-16,962.5,2285,High
CUST00683,2022-09-04,26,Male,High,UK,London,2,132.15,167.75,Home,7.77,No,No,No,56.64,2024-04-20,264.3,1400,Low
CUST00684,2022-05-23,48,Female,Low,UK,Toronto,1,71.13,101.89,Toys,8.57,No,Yes,Yes,63.0,2024-06-07,71.13,1504,Low
CUST00685,2022-11-15,55,Other,Medium,Germany,New York,10,169.22,1805.92,Food,3.56,No,Yes,Yes,96.82,2024-06-05,1692.2,1328,High
CUST00686,2023-09-24,49,Prefer not to say,High,France,Tokyo,2,44.25,175.75,Beauty,5.55,No,No,Yes,3.76,2025-05-14,88.5,1015,Low
CUST00687,2022-05-23,47,Prefer not to say,Low,India,Delhi,3,79.13,250.79,Electronics,4.15,Yes,No,No,42.66,2024-02-10,237.39,1504,Low
CUST00688,2023-06-11,51,Unknown,Unknown,Australia,Sydney,7,53.36,676.81,Sports,3.77,Yes,No,Yes,92.8,2025-01-20,373.52,1120,Medium
CUST00689,2023-12-16,41,Other,Medium,Japan,Tokyo,8,168.17,140.72,Toys,7.51,Yes,No,Yes,10.36,,,932,Low
CUST00690,2023-03-15,21,Female,Low,France,Paris,15,72.81,1222.33,Books,2.13,Yes,No,No,84.83,2024-02-02,1092.15,1208,High
CUST00691,2023-06-05,21,Male,Medium,Australia,Mumbai,14,172.4,3360.6,Beauty,8.56,No,Yes,Yes,26.11,2024-06-01,2413.6,1126,High
CUST00692,2023-11-25,42,Female,Low,India,Chicago,1,62.84,46.27,Books,5.55,No,No,No,40.66,2024-01-10,62.84,953,Low
CUST00693,2023-09-20,55,Prefer not to say,Unknown,Canada,Chicago,1,180.81,282.38,Sports,6.24,Yes,No,No,6.44,2024-01-20,180.81,1019,Low
CUST00694,2021-10-14,32,Unknown,High,USA,Chicago,5,70.98,641.73,Books,2.2,Yes,Yes,Yes,49.66,2024-10-20,354.9,1725,Medium
CUST00695,2021-03-17,18,Female,Low,Germany,Toronto,2,28.96,60.69,Food,2.28,No,No,Yes,5.67,2024-07-08,57.92,1936,Low
CUST00696,2020-06-09,41,Prefer not to say,Medium,Germany,Unknown,15,70.25,634.52,Electronics,7.46,Yes,No,Yes,5.85,2025-01-04,1053.75,2217,Medium
CUST00697,2021-06-14,52,Prefer not to say,Low,France,Paris,5,126.35,489.17,Toys,5.87,No,Yes,No,33.95,2024-02-02,631.75,1847,Medium
CUST00698,2021-10-10,55,Other,Very High,Canada,Tokyo,15,149.2,3224.51,Clothing,1.9,Yes,Yes,No,4.2,2024-12-18,2238.0,1729,High
CUST00699,2023-06-11,22,Prefer not to say,Low,France,New York,15,34.45,736.82,Books,7.62,Yes,No,Yes,14.21,2024-07-17,516.75,1120,Medium
CUST00700,2021-05-26,47,Female,Medium,USA,Tokyo,2,78.49,217.68,Home,7.66,No,Yes,Yes,29.44,2025-04-08,156.98,1866,Low
CUST00701,2021-09-16,51,Prefer not to say,Unknown,Australia,Unknown,13,172.74,2832.24,Beauty,7.14,Yes,No,No,20.92,2024-11-02,2245.62,1753,High
CUST00702,2022-04-28,29,Prefer not to say,Very High,France,London,6,8.42,66.39,Books,5.55,Yes,Yes,No,32.26,2025-04-20,50.52,1529,Low
CUST00703,2021-03-23,55,Other,High,Canada,Berlin,12,130.92,1484.61,Books,5.55,No,No,Yes,55.12,2024-04-14,1571.04,1930,High
CUST00704,2021-04-01,20,Male,High,Germany,London,11,170.85,3144.47,Sports,9.21,No,Yes,No,53.58,2024-06-01,1879.35,1921,High
CUST00705,2020-07-31,25,Unknown,High,Japan,New York,5,168.25,910.57,Food,5.72,No,No,No,28.18,2025-01-18,841.25,2165,Medium
CUST00706,2020-08-31,64,Female,Medium,Japan,Mumbai,12,405.29,2556.54,Electronics,6.51,Yes,No,No,91.7,2025-03-17,4863.48,2134,High
CUST00707,2020-08-17,57,Prefer not to say,Medium,Canada,Delhi,5,107.73,430.24,Electronics,8.88,Yes,Yes,Yes,34.78,2024-03-23,538.65,2148,Medium
CUST00708,2021-01-31,30,Male,Low,Australia,Sydney,5,108.24,1029.89,Books,8.58,Yes,Yes,No,69.75,2024-08-22,541.2,1981,High
CUST00709,2021-05-14,41,Female,Medium,France,Mumbai,11,128.07,2452.28,Toys,3.23,Yes,Yes,Yes,66.38,2024-04-12,1408.77,1878,High
CUST00710,2024-01-08,24,Unknown,Unknown,Germany,London,10,17.34,285.48,Electronics,9.06,Yes,Yes,No,72.34,2024-03-26,173.4,909,Low
CUST00712,2022-02-26,57,Other,Unknown,India,Paris,10,115.27,962.82,Toys,1.08,No,Yes,Yes,62.74,2024-11-12,1152.7,1590,Medium
CUST00713,2023-04-23,41,Prefer not to say,Low,USA,Delhi,11,54.71,816.34,Clothing,2.74,No,Yes,No,28.9,2025-04-28,601.81,1169,Medium
CUST00714,2021-02-26,55,Unknown,Unknown,India,Tokyo,9,114.22,382489.56,Electronics,2.54,Yes,Yes,No,45.87,2024-05-28,300662.82,1955,High
CUST00715,2020-05-05,52,Female,High,Japan,Mumbai,1,110.23,188.13,Sports,5.87,No,No,Yes,41.6,2024-01-08,110.23,2252,Low
CUST00716,2022-07-04,18,Male,Low,Germany,Unknown,7,83.64,816.55,Electronics,9.55,Yes,No,Yes,97.87,2025-04-04,585.48,1462,Medium
CUST00717,2022-06-03,21,Unknown,Very High,USA,Chicago,7,161.71,912.44,Clothing,5.55,No,No,No,59.53,,1131.97,1493,Medium
CUST00718,2023-09-24,45,Unknown,Very High,Australia,New York,13,27.78,416.86,Beauty,7.91,Yes,Yes,Yes,21.55,2024-12-03,361.14,1015,Medium
CUST00719,2020-03-01,37,Prefer not to say,Very High,Japan,Sydney,4,68.62,232.66,Electronics,1.74,No,No,Yes,70.15,2024-11-01,274.48,2317,Low
CUST00720,2021-05-25,60,Female,Low,India,Paris,13,128.49,2770.48,Home,6.0,No,No,Yes,66.86,2025-03-06,1670.37,1867,High
CUST00721,2023-12-30,41,Prefer not to say,High,India,New York,1,129.16,114.63,Sports,7.88,No,Yes,No,52.89,2025-01-09,129.16,918,Low
CUST00722,2022-08-02,55,Other,Unknown,France,Tokyo,10,70.01,583.44,Home,8.86,Yes,Yes,Yes,3.74,2024-09-30,700.1,1433,Medium
CUST00723,2023-02-14,29,Prefer not to say,Unknown,France,Tokyo,7,138.43,1489.62,Home,7.56,Yes,Yes,Yes,68.56,2024-05-22,969.01,1237,High
CUST00724,2022-10-13,48,Prefer not to say,Very High,UK,Toronto,2,116.12,326.74,Toys,4.87,No,Yes,Yes,11.22,2024-10-10,232.24,1361,Medium
CUST00725,2021-04-11,52,Female,High,UK,Mumbai,7,61.65,468.14,Sports,9.45,No,No,No,91.08,2025-01-31,431.55,1911,Medium
CUST00726,2021-11-03,54,Other,Unknown,UK,Mumbai,1,18.93,24.76,Clothing,3.69,No,Yes,No,49.66,2024-10-24,18.93,1705,Low
CUST00727,2021-06-21,41,Prefer not to say,Very High,UK,Toronto,2,146.59,367.7,Clothing,6.2,No,Yes,No,33.66,,293.18,1840,Medium
CUST00728,2023-06-18,64,Unknown,Medium,India,Delhi,8,114.25,92.72,Beauty,8.46,Yes,No,Yes,66.89,2024-12-10,,1113,Low
CUST00729,2020-09-05,33,Unknown,Low,USA,Chicago,10,157.15,1071.6,Electronics,7.21,Yes,Yes,Yes,6.1,2024-04-18,1571.5,2129,High
CUST00730,2021-02-27,39,Unknown,Very High,Germany,Toronto,8,139.59,1510.39,Home,1.54,No,No,No,97.66,2024-08-08,1116.72,1954,High
CUST00731,2023-07-20,46,Other,Very High,Canada,Paris,6,176.06,1150.73,Electronics,8.54,No,No,Yes,85.53,2024-08-03,1056.36,1081,High
CUST00732,2023-08-24,18,Other,Medium,Japan,Mumbai,5,164.32,1511.7,Food,3.91,No,No,No,4.29,2024-03-04,821.6,1046,High
CUST00733,2023-10-02,18,Female,Very High,Germany,Unknown,7,31.19,195.39,Sports,5.76,No,Yes,Yes,57.51,,218.33,1007,Low
CUST00734,2021-06-16,60,Unknown,Low,UK,Chicago,5,257.03,2096.85,Home,7.9,No,Yes,No,26.59,2024-11-24,1285.15,1845,High
CUST00735,2023-02-06,41,Male,Medium,Japan,Delhi,9,103.92,1382.2,Home,2.93,No,No,Yes,9.43,2024-11-05,935.28,1245,High
CUST00737,2022-10-10,63,Other,Low,Germany,Sydney,4,130.43,743.03,Books,3.49,Yes,No,Yes,98.3,2024-10-21,521.72,1364,Medium
CUST00738,2021-01-10,23,Prefer not to say,High,UK,New York,15,136.32,2658.96,Electronics,4.44,No,Yes,Yes,14.93,2024-12-21,2044.8,2002,High
CUST00739,2020-04-24,41,Female,Very High,Canada,Mumbai,4,111.02,538.98,Electronics,3.19,Yes,Yes,No,46.15,2025-02-02,444.08,2263,Medium
CUST00740,2022-07-13,23,Male,Medium,Canada,Chicago,2,101.64,7278.16,Beauty,7.39,No,Yes,No,16.72,2025-05-08,203.28,1453,Low
CUST00741,2020-01-13,37,Female,Very High,USA,London,13,172.08,2328.35,Toys,5.55,Yes,No,Yes,73.26,2025-01-08,2237.04,2365,High
CUST00743,2020-09-26,54,Male,High,India,Toronto,7,353.04,4515.88,Toys,9.17,No,Yes,Yes,99.91,2024-09-13,2471.28,2108,High
CUST00744,2021-09-30,19,Unknown,Medium,France,Chicago,10,11.34,78.92,Electronics,6.14,Yes,No,Yes,78.54,2024-05-22,113.4,1739,Low
CUST00745,2022-11-10,46,Male,Unknown,UK,Delhi,7,89.18,469.61,Home,5.43,Yes,Yes,No,0.15,2024-04-21,624.26,1333,Medium
CUST00747,2022-10-09,47,Unknown,Unknown,France,Delhi,8,160.06,282.34,Toys,3.32,Yes,Yes,No,24.9,2024-02-19,,1365,Low
CUST00748,2021-05-15,23,Other,Low,Australia,Sydney,13,161.95,7278.16,Electronics,2.83,No,No,No,49.66,2025-04-28,2105.35,1877,Low
CUST00749,2023-05-08,55,Other,Very High,Canada,New York,9,176.84,2482.05,Clothing,2.37,Yes,No,No,14.93,2024-03-13,1591.56,1154,High
CUST00750,2021-12-10,22,Prefer not to say,High,Australia,Paris,15,194.33,5526.24,Food,5.55,Yes,Yes,Yes,33.2,2024-12-17,2914.95,1668,High
CUST00751,2020-05-22,58,Other,High,USA,Toronto,1,122.31,136.08,Unknown,3.18,Yes,Yes,Yes,74.56,2025-04-07,122.31,2235,Low
CUST00752,2023-07-08,40,Male,Medium,USA,Tokyo,12,102.06,1024.58,Sports,7.53,No,Yes,Yes,41.9,2024-11-20,1224.72,1093,High
CUST00753,2020-02-21,23,Other,Medium,USA,Berlin,5,34.04,192.8,Toys,2.47,Yes,Yes,No,18.33,2024-01-02,170.2,2326,Low
CUST00754,2022-05-06,42,Other,Very High,UK,Tokyo,15,91.18,1590.63,Sports,3.64,Yes,Yes,Yes,36.16,,1367.7,1521,High
CUST00755,2020-08-10,37,Unknown,Unknown,France,London,6,163.28,1105.97,Toys,9.53,No,No,No,75.12,2024-05-11,979.68,2155,High
CUST00756,2020-12-18,43,Other,High,India,Mumbai,10,43.14,515.7,Unknown,3.1,No,Yes,Yes,27.72,2024-10-01,431.4,2025,Medium
CUST00758,2020-04-18,41,Male,Unknown,France,Delhi,15,44.69,7278.16,Unknown,9.43,Yes,Yes,No,58.97,2024-11-29,670.35,2269,Low
CUST00759,2020-04-03,24,Prefer not to say,Medium,Australia,Delhi,1,55.38,108.95,Beauty,9.29,Yes,Yes,No,33.77,2024-03-02,55.38,2284,Low
CUST00761,2021-04-09,44,Unknown,Low,USA,Tokyo,11,112.06,2410.37,Unknown,3.31,Yes,Yes,Yes,96.4,2025-02-26,1232.66,1913,High
CUST00762,2023-04-13,42,Unknown,Very High,Australia,Tokyo,8,161.17,1489.72,Home,9.84,Yes,Yes,No,11.54,2024-06-01,1289.36,1179,High
CUST00763,2022-03-06,48,Male,Medium,Germany,Chicago,15,60.0,601.88,Home,3.6,Yes,Yes,Yes,49.66,2025-01-13,900.0,1582,Medium
CUST00764,2020-06-01,38,Female,Low,UK,Mumbai,12,162.47,1825.26,Home,8.81,No,Yes,No,9.35,2025-02-23,1949.64,2225,High
CUST00765,2021-07-19,41,Unknown,Unknown,Canada,Mumbai,4,67.59,190.66,Food,3.97,Yes,No,No,34.14,2024-07-11,270.36,1812,Low
CUST00766,2023-08-02,60,Unknown,Very High,UK,Toronto,8,62.08,65.48,Food,1.33,Yes,Yes,No,82.69,2024-07-04,,1068,Low
CUST00767,2021-06-23,48,Unknown,Medium,France,New York,8,195.85,2871.95,Clothing,5.53,No,Yes,No,56.26,2025-01-29,1566.8,1838,High
CUST00768,2023-11-04,27,Prefer not to say,Medium,Japan,Paris,5,91.84,328.66,Home,2.87,No,No,No,35.81,2025-04-02,459.2,974,Medium
CUST00769,2024-01-18,48,Unknown,Low,Canada,New York,9,107.05,736.6,Beauty,3.34,Yes,Yes,No,41.81,2025-04-08,963.45,899,Medium
CUST00770,2022-07-09,34,Male,High,Germany,Sydney,1,102.54,103.41,Toys,6.28,Yes,No,Yes,47.69,2025-01-18,102.54,1457,Low
CUST00771,2022-07-21,29,Male,Medium,UK,London,2,168.0,415.01,Food,2.48,Yes,No,Yes,83.71,2024-10-10,336.0,1445,Medium
CUST00772,2022-02-06,24,Prefer not to say,Unknown,USA,London,15,85.58,1700.12,Sports,4.58,Yes,Yes,No,86.84,2025-03-28,1283.7,1610,High
CUST00773,2020-02-09,41,Prefer not to say,Low,Australia,New York,4,85.59,314.8,Clothing,4.97,No,No,Yes,0.53,2024-10-15,342.36,2338,Medium
CUST00774,2022-03-25,38,Other,Low,UK,Delhi,14,165.9,3268.05,Books,5.44,Yes,Yes,Yes,22.22,2024-06-01,2322.6,1563,High
CUST00775,2023-02-27,21,Female,Very High,Canada,Sydney,8,112.83,1247.6,Beauty,5.55,No,No,Yes,49.52,2024-07-30,902.64,1224,High
CUST00776,2020-02-14,52,Male,Low,UK,London,2,156.44,268.23,Unknown,6.15,Yes,Yes,Yes,19.24,2024-01-04,312.88,2333,Low
CUST00777,2021-05-16,20,Female,High,Australia,New York,15,197.92,4525.71,Unknown,6.23,No,Yes,Yes,24.56,2024-05-30,2968.8,1876,High
CUST00778,2022-03-18,55,Unknown,Low,Australia,Chicago,4,167.17,425.08,Electronics,4.0,No,Yes,Yes,24.27,2024-04-11,668.68,1570,Medium
CUST00779,2022-07-30,41,Other,Medium,India,Toronto,13,129.98,1711.45,Clothing,2.63,Yes,Yes,No,72.25,2024-08-04,1689.74,1436,High
CUST00780,2021-07-15,27,Unknown,Very High,Japan,London,15,28.49,216.57,Sports,2.24,Yes,Yes,Yes,23.03,2024-01-06,427.35,1816,Low
CUST00781,2021-07-08,26,Male,Unknown,India,New York,8,120.3,1355.25,Sports,2.38,Yes,No,No,53.97,2024-04-02,962.4,1823,High
CUST00782,2020-01-16,52,Prefer not to say,Very High,USA,Toronto,4,440.91,3490.71,Clothing,6.56,No,No,No,27.49,2024-06-19,1763.64,2362,High
CUST00783,2022-01-05,51,Female,Unknown,UK,Sydney,12,31.32,7278.16,Toys,6.93,No,No,Yes,63.76,2024-07-10,375.84,1642,Low
CUST00784,2023-04-14,53,Female,Medium,UK,New York,9,147.22,996.39,Sports,5.97,No,Yes,Yes,94.58,2024-05-05,1324.98,1178,Medium
CUST00785,2020-06-27,54,Female,Unknown,USA,Delhi,7,167.14,1284.35,Beauty,1.47,No,Yes,Yes,83.6,2024-01-10,1169.98,2199,High
CUST00786,2023-06-12,65,Male,Unknown,Germany,Berlin,3,63.09,262.67,Electronics,4.78,No,Yes,No,3.73,2024-07-23,189.27,1119,Low
CUST00787,2023-11-04,21,Prefer not to say,Very High,UK,Berlin,12,10.11,92.23,Clothing,4.83,Yes,Yes,Yes,88.61,2024-02-28,121.32,974,Low
CUST00789,2020-04-02,45,Male,Very High,Australia,Mumbai,8,21.88,235.77,Books,5.55,Yes,No,No,26.73,2024-03-27,175.04,2285,Low
CUST00790,2021-12-08,39,Female,Unknown,Canada,Paris,1,175.46,147.05,Books,6.11,No,Yes,Yes,73.39,2024-11-30,175.46,1670,Low
CUST00792,2022-07-22,51,Other,High,Germany,Toronto,2,93.02,338.17,Toys,2.18,Yes,No,Yes,29.69,2024-09-22,186.04,1444,Medium
CUST00793,2022-11-25,54,Male,Low,UK,London,2,105.82,312.11,Toys,5.55,No,No,No,49.66,2024-04-26,211.64,1318,Medium
CUST00794,2022-06-28,45,Unknown,Unknown,Germany,Toronto,8,9.34,136.85,Books,2.65,No,No,Yes,77.11,2024-11-27,74.72,1468,Low
CUST00795,2021-11-04,39,Unknown,Low,Canada,Berlin,4,163.58,1179.53,Food,1.22,No,Yes,No,13.9,2024-08-21,654.32,1704,High
CUST00796,2023-08-19,41,Prefer not to say,Low,Canada,London,13,153.79,3687.59,Unknown,8.29,Yes,Yes,No,15.39,2025-05-09,1999.27,1051,High
CUST00797,2021-02-21,32,Prefer not to say,Low,France,New York,14,124.1,1279.77,Home,1.78,No,No,Yes,35.88,2025-05-15,1737.4,1960,High
CUST00798,2020-02-24,41,Unknown,Very High,Germany,Unknown,10,191.93,2435.49,Home,7.28,Yes,No,Yes,50.2,2024-07-16,1919.3,2323,High
CUST00799,2023-08-05,32,Male,High,USA,Tokyo,10,330.79,2116.16,Unknown,7.97,Yes,Yes,No,4.25,2024-04-14,3307.9,1065,High
CUST00800,2023-07-12,51,Male,Very High,UK,Chicago,7,132.0,1629.63,Electronics,1.17,No,Yes,No,8.88,2024-01-02,924.0,1089,High
CUST00801,2023-04-28,64,Unknown,Very High,India,Paris,3,11.45,7278.16,Food,7.82,No,Yes,No,21.83,2024-07-14,34.35,1164,Low
CUST00802,2021-01-11,39,Unknown,Very High,USA,New York,5,186.44,1692.28,Electronics,9.45,Yes,No,No,18.26,2024-10-18,932.2,2001,High
CUST00803,2023-12-13,57,Prefer not to say,Very High,USA,Tokyo,6,154.15,954.76,Toys,7.79,No,No,No,97.09,2025-02-27,924.9,935,Medium
CUST00804,2022-11-10,25,Other,Unknown,France,Berlin,5,203.03,701.22,Toys,5.17,No,No,Yes,58.15,2024-09-05,1015.15,1333,Medium
CUST00805,2023-09-27,41,Female,Unknown,Canada,Toronto,3,86.31,491.22,Books,4.1,Yes,Yes,Yes,55.28,2025-05-12,258.93,1012,Medium
CUST00806,2022-11-20,49,Prefer not to say,Unknown,UK,Toronto,8,54.69,98.46,Home,2.8,Yes,Yes,Yes,40.25,,,1323,Low
